article,paragraph,text,E_id,fromID,fromText,toID,toText,relationship,fromSpan,fromVerb,fromPOS,toSpan,toVerb,toPOS
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0032.xml,"But when Mr. Rubenstein began to ask, “As you consider whether you are going to run for president of the United States or not. ..,” she interjected, “No, that won’t be happening.”
",E26,V5,interjected,V7,happening,before,136~147,interjected,VBD,168~177,happening,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E0,V0,estimates,V1,has,vague,40~49,estimates,VBZ,127~130,has,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E1,V0,estimates,V2,was,vague,40~49,estimates,VBZ,188~191,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E4,V0,estimates,V5,was,vague,40~49,estimates,VBZ,354~357,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E8,V1,has,V3,inspired,vague,127~130,has,VBZ,210~218,inspired,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E9,V1,has,V4,worked,vague,127~130,has,VBZ,253~259,worked,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E13,V2,was,V3,inspired,vague,188~191,was,VBD,210~218,inspired,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E14,V2,was,V4,worked,vague,188~191,was,VBD,253~259,worked,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E15,V2,was,V5,was,vague,188~191,was,VBD,354~357,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E17,V2,was,V7,considered,vague,188~191,was,VBD,402~412,considered,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E18,V3,inspired,V4,worked,vague,210~218,inspired,VBD,253~259,worked,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E19,V3,inspired,V5,was,vague,210~218,inspired,VBD,354~357,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E22,V4,worked,V5,was,vague,253~259,worked,VBN,354~357,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E24,V4,worked,V7,considered,vague,253~259,worked,VBN,402~412,considered,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0027.xml,"Ms. Sandberg has denied any immediate presidential ambitions, insisting that she loves her job at Facebook. At age 47, she’s under no pressure to run this election cycle.",E2,V0,denied,V3,run,before,17~23,denied,VBN,146~149,run,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0027.xml,"Ms. Sandberg has denied any immediate presidential ambitions, insisting that she loves her job at Facebook. At age 47, she’s under no pressure to run this election cycle.",E3,V1,insisting,V2,loves,simultaneous,62~71,insisting,VBG,81~86,loves,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0027.xml,"Ms. Sandberg has denied any immediate presidential ambitions, insisting that she loves her job at Facebook. At age 47, she’s under no pressure to run this election cycle.",E4,V1,insisting,V3,run,before,62~71,insisting,VBG,146~149,run,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0027.xml,"Ms. Sandberg has denied any immediate presidential ambitions, insisting that she loves her job at Facebook. At age 47, she’s under no pressure to run this election cycle.",E5,V2,loves,V3,run,before,81~86,loves,VBZ,146~149,run,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0033.xml,"While some may disparage Mr. Trump’s credentials for the presidency, he did bring to his campaign a level of recognition that will be hard for other executives to replicate, with the possible exception of Ms. Winfrey.
",E0,V0,disparage,V1,bring,after,15~24,disparage,VB,76~81,bring,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0033.xml,"While some may disparage Mr. Trump’s credentials for the presidency, he did bring to his campaign a level of recognition that will be hard for other executives to replicate, with the possible exception of Ms. Winfrey.
",E1,V0,disparage,V2,be,vague,15~24,disparage,VB,131~133,be,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0033.xml,"While some may disparage Mr. Trump’s credentials for the presidency, he did bring to his campaign a level of recognition that will be hard for other executives to replicate, with the possible exception of Ms. Winfrey.
",E2,V0,disparage,V3,replicate,before,15~24,disparage,VB,163~172,replicate,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0033.xml,"While some may disparage Mr. Trump’s credentials for the presidency, he did bring to his campaign a level of recognition that will be hard for other executives to replicate, with the possible exception of Ms. Winfrey.
",E3,V1,bring,V2,be,vague,76~81,bring,VB,131~133,be,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0033.xml,"While some may disparage Mr. Trump’s credentials for the presidency, he did bring to his campaign a level of recognition that will be hard for other executives to replicate, with the possible exception of Ms. Winfrey.
",E4,V1,bring,V3,replicate,before,76~81,bring,VB,163~172,replicate,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0033.xml,"While some may disparage Mr. Trump’s credentials for the presidency, he did bring to his campaign a level of recognition that will be hard for other executives to replicate, with the possible exception of Ms. Winfrey.
",E5,V2,be,V3,replicate,vague,131~133,be,VB,163~172,replicate,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0037.xml,"“Look at Rex Tillerson,” he added, referring to the Exxon chief turned secretary of state. “He’s extremely well regarded in corporate circles, but he’s having trouble with the press.”
",E0,V0,added,V1,referring,simultaneous,28~33,added,VBD,35~44,referring,VBG
