POS1,POS2,BEFORE_1,AFTER_1,BEFORE_2,AFTER_2,DISTANCE,MODAL,TEMP_BEFORE,TEMP_AFTER,TEMP_SINCE,SYN,DERIVATION,RELATION
VBG,VBZ,NNS,PRP$,NN,NNP,56,0,0.0,0.0,0.0,1,0,vague
VBG,VBN,NNS,PRP$,NN,IN,61,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,NNP,.,PRP,DT,4,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,.,PRP,IN,19,0,0.0,0.0,0.0,0,0,after
VBD,VBD,NNP,.,PRP,DT,25,0,0.0,0.0,0.0,0,0,after
VBD,VBD,NNP,.,PRP,TO,32,0,0.0,0.0,0.0,0,0,after
VBD,VBZ,NNP,.,NN,NNP,42,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,.,NN,IN,47,0,0.0,0.0,0.0,0,0,after
VBD,VBD,PRP,DT,PRP,IN,15,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,DT,PRP,DT,21,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,DT,PRP,TO,28,0,0.0,0.0,0.0,1,0,vague
VBD,VBZ,PRP,DT,NN,NNP,38,0,0.0,0.0,0.0,0,0,before
VBD,VBN,PRP,DT,NN,IN,43,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,IN,PRP,DT,6,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,PRP,IN,PRP,TO,13,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,IN,NN,NNP,23,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,PRP,IN,NN,IN,28,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,DT,PRP,TO,7,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,DT,NN,NNP,17,0,0.0,0.0,0.0,1,0,vague
VBD,VBN,PRP,DT,NN,IN,22,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,TO,NN,NNP,10,0,0.0,0.0,0.0,1,0,vague
VBD,VBN,PRP,TO,NN,IN,15,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,NN,NNP,NN,IN,5,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBG,DT,PRP,RB,PRP,9,0,0.0,0.0,0.0,0,0,after
VBP,VBD,DT,PRP,IN,NNP,24,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,DT,PRP,NN,NN,36,0,0.0,0.0,0.0,0,0,before
VBP,VBG,DT,PRP,IN,.,39,0,0.0,0.0,0.0,0,0,before
VBP,VBP,DT,PRP,VBZ,RB,43,0,0.0,0.0,0.0,0,0,vague
VBP,VBN,DT,PRP,",",IN,51,0,0.0,0.0,0.0,0,0,vague
VBP,VB,DT,PRP,RB,IN,59,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,RB,PRP,IN,NNP,15,0,0.0,0.0,0.0,0,0,after
VBG,VBD,RB,PRP,NN,NN,27,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,RB,PRP,IN,.,30,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBP,RB,PRP,VBZ,RB,34,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,RB,PRP,",",IN,42,0,0.0,0.0,0.0,0,0,vague
VBG,VB,RB,PRP,RB,IN,50,1,0.0,0.0,0.0,0,0,vague
VBD,VBD,IN,NNP,NN,NN,12,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,IN,NNP,IN,.,15,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,IN,NNP,VBZ,RB,19,0,0.0,0.0,0.0,0,0,before
VBD,VBN,IN,NNP,",",IN,27,0,0.0,0.0,0.0,0,0,before
VBD,VB,IN,NNP,RB,IN,35,1,0.0,0.0,0.0,0,0,before
VBD,VBG,NN,NN,IN,.,3,0,0.0,0.0,0.0,0,0,before
VBD,VBP,NN,NN,VBZ,RB,7,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NN,NN,",",IN,15,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NN,NN,RB,IN,23,1,0.0,0.0,0.0,1,0,before
VBG,VBP,IN,.,VBZ,RB,4,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,IN,.,",",IN,12,0,0.0,0.0,0.0,0,0,vague
VBG,VB,IN,.,RB,IN,20,1,0.0,0.0,0.0,0,0,vague
VBP,VBN,VBZ,RB,",",IN,8,0,0.0,0.0,0.0,0,0,vague
VBP,VB,VBZ,RB,RB,IN,16,1,0.0,0.0,0.0,0,0,vague
VBN,VB,",",IN,RB,IN,8,1,0.0,0.0,0.0,0,0,before
VBP,VBG,PRP,JJ,VBP,TO,7,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,PRP,JJ,NNP,.,26,0,0.0,0.0,0.0,0,0,vague
VBP,VBZ,PRP,JJ,NNP,DT,31,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBD,PRP,JJ,NNP,VBN,39,0,0.0,0.0,0.0,1,0,after
VBP,VBG,PRP,JJ,VB,DT,45,0,0.0,0.0,0.0,1,0,after
VBG,VBD,VBP,TO,NNP,.,19,0,0.0,0.0,0.0,0,0,before
VBG,VBZ,VBP,TO,NNP,DT,24,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,VBP,TO,NNP,VBN,32,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,VBP,TO,VB,DT,38,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,.,NNP,DT,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,.,NNP,VBN,13,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,VB,DT,19,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,NNP,DT,NNP,VBN,8,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,NNP,DT,VB,DT,14,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,VBN,VB,DT,6,0,0.0,0.0,0.0,1,0,before
VBD,VBN,NNP,.,VBZ,DT,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,.,PRP,.,13,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBP,NNP,.,NNS,JJ,19,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBZ,DT,PRP,.,8,0,0.0,0.0,0.0,0,0,vague
VBN,VBP,VBZ,DT,NNS,JJ,14,0,0.0,0.0,0.0,0,0,before
VBD,VBP,PRP,.,NNS,JJ,6,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNS,IN,NNP,CD,14,0,0.0,0.0,0.0,0,0,before
VBD,VBZ,NNS,IN,WDT,NNS,30,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNS,IN,VBN,IN,39,0,0.0,0.0,0.0,0,0,before
VBD,VBZ,NNP,CD,WDT,NNS,16,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,CD,VBN,IN,25,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,WDT,NNS,VBN,IN,9,0,0.0,0.0,0.0,1,0,simultaneous
VBD,VB,NNP,IN,MD,TO,6,1,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,IN,TO,PRP$,8,1,0.0,0.0,0.0,0,0,before
VBD,VBP,NNP,IN,PRP,NN,14,1,0.0,0.0,0.0,0,0,before
VBD,VBP,NNP,IN,NNS,TO,18,1,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,IN,TO,JJR,20,1,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,IN,PRP,.,28,1,0.0,0.0,0.0,0,0,after
VBD,VB,NNP,IN,MD,RBR,33,2,0.0,0.0,0.0,0,0,vague
VBD,VBP,NNP,IN,PRP,NN,50,2,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,IN,NN,PRP,52,2,0.0,0.0,0.0,0,0,after
VBD,VBN,NNP,IN,NN,IN,74,2,0.0,0.0,0.0,0,0,after
VB,VB,MD,TO,TO,PRP$,2,0,0.0,0.0,0.0,0,0,before
VB,VBP,MD,TO,PRP,NN,8,0,0.0,0.0,0.0,0,0,before
VB,VBP,MD,TO,NNS,TO,12,0,0.0,0.0,0.0,0,0,before
VB,VB,MD,TO,TO,JJR,14,0,0.0,0.0,0.0,0,0,before
VB,VBD,MD,TO,PRP,.,22,0,0.0,0.0,0.0,0,0,before
VB,VB,MD,TO,MD,RBR,27,1,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,TO,PRP,NN,44,1,0.0,0.0,0.0,0,0,vague
VB,VBG,MD,TO,NN,PRP,46,1,0.0,0.0,0.0,0,0,after
VB,VBN,MD,TO,NN,IN,68,1,0.0,0.0,0.0,0,0,after
VB,VBP,TO,PRP$,PRP,NN,6,0,0.0,0.0,0.0,0,0,vague
VB,VBP,TO,PRP$,NNS,TO,10,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,PRP$,TO,JJR,12,0,0.0,0.0,0.0,0,0,before
VB,VBD,TO,PRP$,PRP,.,20,0,0.0,0.0,0.0,0,0,after
VB,VB,TO,PRP$,MD,RBR,25,1,0.0,0.0,0.0,0,0,vague
VB,VBP,TO,PRP$,PRP,NN,42,1,0.0,0.0,0.0,0,0,vague
VB,VBG,TO,PRP$,NN,PRP,44,1,0.0,0.0,0.0,0,0,vague
VB,VBN,TO,PRP$,NN,IN,66,1,0.0,0.0,0.0,0,0,after
VBP,VBP,PRP,NN,NNS,TO,4,0,0.0,0.0,0.0,0,0,vague
VBP,VB,PRP,NN,TO,JJR,6,0,0.0,0.0,0.0,0,0,before
VBP,VBD,PRP,NN,PRP,.,14,0,0.0,0.0,0.0,1,0,vague
VBP,VB,PRP,NN,MD,RBR,19,1,0.0,0.0,0.0,0,0,vague
VBP,VBP,PRP,NN,PRP,NN,36,1,0.0,0.0,0.0,0,0,vague
VBP,VBG,PRP,NN,NN,PRP,38,1,0.0,0.0,0.0,0,0,simultaneous
VBP,VBN,PRP,NN,NN,IN,60,1,0.0,0.0,0.0,0,0,after
VBP,VB,NNS,TO,TO,JJR,2,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBD,NNS,TO,PRP,.,10,0,0.0,0.0,0.0,0,0,before
VBP,VB,NNS,TO,MD,RBR,15,1,0.0,0.0,0.0,0,0,vague
VBP,VBP,NNS,TO,PRP,NN,32,1,0.0,0.0,0.0,0,0,vague
VBP,VBG,NNS,TO,NN,PRP,34,1,0.0,0.0,0.0,0,0,vague
VBP,VBN,NNS,TO,NN,IN,56,1,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,JJR,PRP,.,8,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,JJR,MD,RBR,13,1,0.0,0.0,0.0,1,0,vague
VB,VBP,TO,JJR,PRP,NN,30,1,0.0,0.0,0.0,1,0,vague
VB,VBG,TO,JJR,NN,PRP,32,1,0.0,0.0,0.0,0,0,vague
VB,VBN,TO,JJR,NN,IN,54,1,0.0,0.0,0.0,1,0,vague
VBD,VB,PRP,.,MD,RBR,5,1,0.0,0.0,0.0,0,0,vague
VBD,VBP,PRP,.,PRP,NN,22,1,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,.,NN,PRP,24,1,0.0,0.0,0.0,0,0,simultaneous
VBD,VBN,PRP,.,NN,IN,46,1,0.0,0.0,0.0,0,0,after
VB,VBP,MD,RBR,PRP,NN,17,0,0.0,0.0,0.0,0,0,vague
VB,VBG,MD,RBR,NN,PRP,19,0,0.0,0.0,0.0,0,0,vague
VB,VBN,MD,RBR,NN,IN,41,0,0.0,0.0,0.0,1,0,vague
VBP,VBG,PRP,NN,NN,PRP,2,0,0.0,0.0,0.0,0,0,vague
VBP,VBN,PRP,NN,NN,IN,24,0,0.0,0.0,0.0,1,0,vague
VBG,VBN,NN,PRP,NN,IN,22,0,0.0,0.0,0.0,0,0,after
VBN,VBD,NN,TO,NNP,PRP,9,0,0.0,0.0,0.0,0,0,after
VBN,VBD,NN,TO,PRP,PRP,11,0,0.0,0.0,0.0,0,0,after
VBN,VB,NN,TO,RB,DT,15,1,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,PRP,PRP,PRP,2,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,NNP,PRP,RB,DT,6,1,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,PRP,RB,DT,4,1,0.0,0.0,0.0,0,0,before
VBD,VBG,PRP,IN,",",JJ,9,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,PRP,IN,PRP,PRP$,29,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,IN,PRP,CD,35,0,0.0,0.0,0.0,0,0,after
VBD,VBN,PRP,IN,VBD,PRP$,53,0,0.0,0.0,0.0,0,0,after
VBG,VBD,",",JJ,PRP,PRP$,20,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBD,",",JJ,PRP,CD,26,0,0.0,0.0,0.0,0,0,after
VBG,VBN,",",JJ,VBD,PRP$,44,0,0.0,0.0,0.0,0,0,after
VBD,VBD,PRP,PRP$,PRP,CD,6,0,0.0,0.0,0.0,0,0,after
VBD,VBN,PRP,PRP$,VBD,PRP$,24,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBN,PRP,CD,VBD,PRP$,18,0,0.0,0.0,0.0,0,0,before
VBG,VBG,VB,TO,",",DT,10,0,0.0,0.0,0.0,0,0,before
VBG,VBN,VB,TO,NN,IN,13,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,VB,TO,PRP,",",21,0,0.0,0.0,0.0,1,0,after
VBG,VBD,VB,TO,PRP,JJ,29,0,0.0,0.0,0.0,0,0,after
VBG,VBN,",",DT,NN,IN,3,0,0.0,0.0,0.0,1,0,vague
VBG,VBP,",",DT,PRP,",",11,0,0.0,0.0,0.0,0,0,after
VBG,VBD,",",DT,PRP,JJ,19,0,0.0,0.0,0.0,0,0,after
VBN,VBP,NN,IN,PRP,",",8,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,NN,IN,PRP,JJ,16,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,PRP,",",PRP,JJ,8,0,0.0,0.0,0.0,0,0,before
VBG,VBZ,VBZ,DT,WDT,DT,6,0,0.0,0.0,0.0,0,0,before
VBG,VBP,VBZ,DT,NN,JJ,20,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,VBZ,DT,PRP,.,25,0,0.0,0.0,0.0,0,0,before
VBG,VB,VBZ,DT,DT,NN,29,0,0.0,0.0,0.0,0,0,vague
VBG,VBZ,VBZ,DT,DT,VBZ,38,1,0.0,0.0,0.0,0,0,vague
VBG,VB,VBZ,DT,TO,TO,41,1,0.0,0.0,0.0,0,0,before
VBG,VB,VBZ,DT,TO,IN,43,1,0.0,0.0,0.0,0,0,before
VBG,VB,VBZ,DT,TO,JJ,62,1,0.0,0.0,0.0,0,0,before
VBG,VB,VBZ,DT,TO,IN,65,1,0.0,0.0,0.0,0,0,before
VBG,VBN,VBZ,DT,VB,.,74,1,0.0,0.0,0.0,0,0,before
VBZ,VBP,WDT,DT,NN,JJ,14,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,WDT,DT,PRP,.,19,0,0.0,0.0,0.0,0,0,before
VBZ,VB,WDT,DT,DT,NN,23,0,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,WDT,DT,DT,VBZ,32,1,0.0,0.0,0.0,0,0,vague
VBZ,VB,WDT,DT,TO,TO,35,1,0.0,0.0,0.0,0,0,before
VBZ,VB,WDT,DT,TO,IN,37,1,0.0,0.0,0.0,0,0,before
VBZ,VB,WDT,DT,TO,JJ,56,1,0.0,0.0,0.0,0,0,before
VBZ,VB,WDT,DT,TO,IN,59,1,0.0,0.0,0.0,0,0,before
VBZ,VBN,WDT,DT,VB,.,68,1,0.0,0.0,0.0,0,0,before
VBP,VBD,NN,JJ,PRP,.,5,0,0.0,0.0,0.0,0,0,vague
VBP,VB,NN,JJ,DT,NN,9,0,0.0,0.0,0.0,1,0,vague
VBP,VBZ,NN,JJ,DT,VBZ,18,1,0.0,0.0,0.0,1,0,vague
VBP,VB,NN,JJ,TO,TO,21,1,0.0,0.0,0.0,0,0,vague
VBP,VB,NN,JJ,TO,IN,23,1,0.0,0.0,0.0,0,0,vague
VBP,VB,NN,JJ,TO,JJ,42,1,0.0,0.0,0.0,0,0,vague
VBP,VB,NN,JJ,TO,IN,45,1,0.0,0.0,0.0,0,0,vague
VBP,VBN,NN,JJ,VB,.,54,1,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,.,DT,NN,4,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,.,DT,VBZ,13,1,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,.,TO,TO,16,1,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,.,TO,IN,18,1,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,.,TO,JJ,37,1,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,.,TO,IN,40,1,0.0,0.0,0.0,0,0,before
VBD,VBN,PRP,.,VB,.,49,1,0.0,0.0,0.0,0,0,before
VB,VBZ,DT,NN,DT,VBZ,9,1,0.0,0.0,0.0,1,0,vague
VB,VB,DT,NN,TO,TO,12,1,0.0,0.0,0.0,0,0,vague
VB,VB,DT,NN,TO,IN,14,1,0.0,0.0,0.0,0,0,vague
VB,VB,DT,NN,TO,JJ,33,1,0.0,0.0,0.0,0,0,vague
VB,VB,DT,NN,TO,IN,36,1,0.0,0.0,0.0,0,0,vague
VB,VBN,DT,NN,VB,.,45,1,0.0,0.0,0.0,0,0,vague
VBZ,VB,DT,VBZ,TO,TO,3,0,0.0,0.0,0.0,0,0,vague
VBZ,VB,DT,VBZ,TO,IN,5,0,0.0,0.0,0.0,0,0,vague
VBZ,VB,DT,VBZ,TO,JJ,24,0,0.0,0.0,0.0,0,0,vague
VBZ,VB,DT,VBZ,TO,IN,27,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,DT,VBZ,VB,.,36,0,0.0,0.0,0.0,0,0,vague
VB,VB,TO,TO,TO,IN,2,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,TO,TO,JJ,21,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,TO,TO,IN,24,0,0.0,0.0,0.0,0,0,before
VB,VBN,TO,TO,VB,.,33,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,IN,TO,JJ,19,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,IN,TO,IN,22,0,0.0,0.0,0.0,1,0,before
VB,VBN,TO,IN,VB,.,31,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,JJ,TO,IN,3,0,0.0,0.0,0.0,0,0,before
VB,VBN,TO,JJ,VB,.,12,0,0.0,0.0,0.0,0,0,before
VB,VBN,TO,IN,VB,.,9,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNPS,RB,TO,PRP$,12,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNPS,RB,DT,IN,31,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNPS,RB,IN,IN,33,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNPS,RB,CC,TO,39,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NNPS,RB,VB,DT,42,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,PRP$,DT,IN,19,0,0.0,0.0,0.0,0,0,simultaneous
VB,VBG,TO,PRP$,IN,IN,21,0,0.0,0.0,0.0,0,0,before
VB,VBD,TO,PRP$,CC,TO,27,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,PRP$,VB,DT,30,0,0.0,0.0,0.0,0,0,before
VBD,VBG,DT,IN,IN,IN,2,0,0.0,0.0,0.0,0,0,before
VBD,VBD,DT,IN,CC,TO,8,0,0.0,0.0,0.0,0,0,before
VBD,VB,DT,IN,VB,DT,11,0,0.0,0.0,0.0,0,0,before
VBG,VBD,IN,IN,CC,TO,6,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VB,IN,IN,VB,DT,9,0,0.0,0.0,0.0,0,0,before
VBD,VB,CC,TO,VB,DT,3,0,0.0,0.0,0.0,0,0,before
VBD,VBD,RB,PRP,WP,IN,12,0,0.0,0.0,0.0,0,0,after
VBD,VBD,RB,PRP,CC,IN,20,0,0.0,0.0,0.0,0,0,after
VBD,VBD,WP,IN,CC,IN,8,0,0.0,0.0,0.0,0,0,after
VBD,VB,WP,PRP,TO,DT,12,0,0.0,0.0,0.0,0,0,before
VBD,VBD,WP,PRP,",",PRP,32,0,0.0,0.0,0.0,0,0,before
VBD,VBD,WP,PRP,PRP,NNP,34,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,DT,",",PRP,20,0,0.0,0.0,0.0,0,0,before
VB,VBD,TO,DT,PRP,NNP,22,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,",",PRP,PRP,NNP,2,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,",",NN,NNP,NN,28,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,NN,IN,NN,PRP$,10,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NN,IN,PRP,NNS,17,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NN,IN,NNP,TO,28,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NN,IN,PRP,RB,34,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NN,IN,PRP,DT,39,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NN,IN,DT,NN,49,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NN,IN,VBN,NN,53,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NN,PRP$,PRP,NNS,7,0,0.0,0.0,0.0,1,0,vague
VBD,VBD,NN,PRP$,NNP,TO,18,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NN,PRP$,PRP,RB,24,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NN,PRP$,PRP,DT,29,0,0.0,0.0,0.0,0,0,before
VBD,VBG,NN,PRP$,DT,NN,39,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NN,PRP$,VBN,NN,43,0,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,NNS,NNP,TO,11,0,0.0,0.0,0.0,0,0,after
VBD,VBD,PRP,NNS,PRP,RB,17,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,NNS,PRP,DT,22,0,0.0,0.0,0.0,0,0,before
VBD,VBG,PRP,NNS,DT,NN,32,0,0.0,0.0,0.0,0,0,before
VBD,VBN,PRP,NNS,VBN,NN,36,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,TO,PRP,RB,6,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,TO,PRP,DT,11,0,0.0,0.0,0.0,0,0,before
VBD,VBG,NNP,TO,DT,NN,21,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,TO,VBN,NN,25,0,0.0,0.0,0.0,1,1,after
VBD,VBD,PRP,RB,PRP,DT,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,RB,DT,NN,15,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,PRP,RB,VBN,NN,19,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,DT,DT,NN,10,0,0.0,0.0,0.0,0,0,after
VBD,VBN,PRP,DT,VBN,NN,14,0,0.0,0.0,0.0,0,0,after
VBG,VBN,DT,NN,VBN,NN,4,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,WP,DT,RB,",",14,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,WP,DT,",",IN,16,0,0.0,0.0,0.0,0,0,before
VBD,VBG,WP,DT,VBD,IN,22,0,0.0,0.0,0.0,0,0,before
VBD,VBD,RB,",",",",IN,2,0,0.0,0.0,0.0,0,0,before
VBD,VBG,RB,",",VBD,IN,8,0,0.0,0.0,0.0,0,0,before
VBD,VBG,",",IN,VBD,IN,6,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBD,CD,NN,IN,10,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VBD,VBD,CD,",",PRP,16,0,0.0,0.0,0.0,0,0,vague
VBN,VB,VBD,CD,MD,PRP$,19,1,0.0,0.0,0.0,0,0,vague
VBN,VBN,VBD,CD,VBZ,DT,33,1,0.0,0.0,0.0,0,0,simultaneous
VBN,VBD,VBD,CD,NN,TO,49,1,0.0,0.0,0.0,0,0,before
VBN,VB,VBD,CD,TO,NN,51,1,0.0,0.0,0.0,0,0,vague
VBN,VBG,VBD,CD,RB,JJ,55,1,0.0,0.0,0.0,0,0,before
VBN,VBD,VBD,CD,PRP,RB,65,1,0.0,0.0,0.0,0,0,before
VBN,VBN,VBD,CD,VBD,.,82,1,0.0,0.0,0.0,0,0,after
VBG,VBD,NN,IN,",",PRP,6,0,0.0,0.0,0.0,0,0,vague
VBG,VB,NN,IN,MD,PRP$,9,1,0.0,0.0,0.0,0,0,vague
VBG,VBN,NN,IN,VBZ,DT,23,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,NN,IN,NN,TO,39,1,0.0,0.0,0.0,0,0,vague
VBG,VB,NN,IN,TO,NN,41,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,NN,IN,RB,JJ,45,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,NN,IN,PRP,RB,55,1,0.0,0.0,0.0,0,0,vague
VBG,VBN,NN,IN,VBD,.,72,1,0.0,0.0,0.0,0,0,vague
VBD,VB,",",PRP,MD,PRP$,3,1,0.0,0.0,0.0,0,0,before
VBD,VBN,",",PRP,VBZ,DT,17,1,0.0,0.0,0.0,0,0,after
VBD,VBD,",",PRP,NN,TO,33,1,0.0,0.0,0.0,0,0,after
VBD,VB,",",PRP,TO,NN,35,1,0.0,0.0,0.0,0,0,after
VBD,VBG,",",PRP,RB,JJ,39,1,0.0,0.0,0.0,0,0,after
VBD,VBD,",",PRP,PRP,RB,49,1,0.0,0.0,0.0,0,0,after
VBD,VBN,",",PRP,VBD,.,66,1,0.0,0.0,0.0,0,0,after
VB,VBN,MD,PRP$,VBZ,DT,14,0,0.0,0.0,0.0,0,0,after
VB,VBD,MD,PRP$,NN,TO,30,0,0.0,0.0,0.0,0,0,after
VB,VB,MD,PRP$,TO,NN,32,0,0.0,0.0,0.0,1,0,after
VB,VBG,MD,PRP$,RB,JJ,36,0,0.0,0.0,0.0,1,0,after
VB,VBD,MD,PRP$,PRP,RB,46,0,0.0,0.0,0.0,0,0,after
VB,VBN,MD,PRP$,VBD,.,63,0,0.0,0.0,0.0,1,0,after
VBN,VBD,VBZ,DT,NN,TO,16,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VB,VBZ,DT,TO,NN,18,0,0.0,0.0,0.0,1,0,simultaneous
VBN,VBG,VBZ,DT,RB,JJ,22,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VBD,VBZ,DT,PRP,RB,32,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VBN,VBZ,DT,VBD,.,49,0,0.0,0.0,0.0,0,0,after
VBD,VB,NN,TO,TO,NN,2,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBG,NN,TO,RB,JJ,6,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,NN,TO,PRP,RB,16,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBN,NN,TO,VBD,.,33,0,0.0,0.0,0.0,0,0,after
VB,VBG,TO,NN,RB,JJ,4,0,0.0,0.0,0.0,0,0,simultaneous
VB,VBD,TO,NN,PRP,RB,14,0,0.0,0.0,0.0,1,0,simultaneous
VB,VBN,TO,NN,VBD,.,31,0,0.0,0.0,0.0,0,0,after
VBG,VBD,RB,JJ,PRP,RB,10,0,0.0,0.0,0.0,0,0,simultaneous
